Age,Income,Employment_Length,Home_Ownership,Debt_to_Income,Credit_Score,Delinquencies_2yrs,Public_Records,Loan_Status,Loan_ID,Loan_Amount,Loan_Term,Loan_Purpose,Revolving_Utilization,Denial_Reason
40,44159.0,16.0,MORTGAGE,29.10009367211632,804,1,0,1,LP0480,16732,60,medical,17.030395833149687,
37,61255.0,22.0,OWN,16.054188414570163,716,0,0,1,LP0481,14522,12,home_improvement,12.065751332256312,
34,69933.0,21.0,OWN,17.538828976833596,700,0,0,1,LP0482,16037,48,car,3.7004931627076187,
34,50814.0,4.0,OWN,13.883203977107886,798,0,1,1,LP0483,8673,36,debt_consolidation,8.785333265447159,
24,72816.0,26.0,OWN,15.450707311178583,755,1,0,1,LP0484,22455,48,medical,13.442878253232275,
28,40000.0,27.0,OWN,20.716897844723785,790,1,0,1,LP0485,7678,36,home_improvement,15.240943773739511,
35,72025.0,16.0,MORTGAGE,13.302971080997416,704,1,0,1,LP0486,13127,60,home_improvement,15.389845496916493,
37,43290.0,26.0,MORTGAGE,12.314293097318888,672,0,0,1,LP0487,11152,60,medical,25.025981701177226,
43,75216.0,16.0,MORTGAGE,16.789253870880348,771,0,0,1,LP0488,18885,36,debt_consolidation,13.961873716494532,
53,78189.0,25.0,MORTGAGE,6.96218137354867,758,1,0,1,LP0489,19250,60,debt_consolidation,16.390627447680522,
36,40000.0,8.0,MORTGAGE,27.09819676030595,757,0,0,1,LP0490,13865,60,car,6.87053986312752,
46,,,RENT,25.68160482104702,542,2,1,0,LP0491,6158,36,medical,55.9529369441452,Low Credit Score
30,47524.0,21.0,MORTGAGE,23.62312749557931,670,0,0,1,LP0492,12887,12,debt_consolidation,16.670994715858832,
40,22727.0,1.0,RENT,28.68920600206959,544,1,0,0,LP0493,7234,36,medical,75.02504454882039,Low Credit Score
26,45389.0,19.0,OWN,25.42934137758842,698,0,0,1,LP0494,9116,12,home_improvement,10.330040201815217,
30,40000.0,5.0,MORTGAGE,19.292609573598114,792,0,0,1,LP0495,12421,60,home_improvement,17.445843169184354,
35,52782.0,29.0,MORTGAGE,12.58094575006582,706,0,0,1,LP0496,16629,12,home_improvement,12.26836867844044,
27,74592.0,25.0,MORTGAGE,19.458807212667736,686,0,0,1,LP0497,11166,60,medical,14.487291142450129,
50,40602.0,6.0,OWN,23.594408101491993,745,0,0,1,LP0498,16223,12,car,17.7038875947949,
41,26443.0,3.0,OTHER,28.843252283981542,480,0,0,0,LP0499,5602,12,car,52.728708630899796,Low Credit Score
35,,1.0,RENT,43.10756607907011,560,4,1,0,LP0500,6180,36,debt_consolidation,69.02639956992003,Low Credit Score
45,22975.0,3.0,RENT,28.721360772538937,522,3,1,0,LP0501,9567,12,medical,47.28270034884355,Low Credit Score
49,51181.0,27.0,OWN,13.463699766194388,765,0,0,1,LP0502,20092,60,car,5.206131693522033,
34,78049.0,22.0,MORTGAGE,19.089159397561076,818,0,0,1,LP0503,23682,36,medical,15.741814293409927,
54,,3.0,OTHER,36.81010653255046,650,4,0,0,LP0504,5275,12,car,51.53723876768141,Delinquencies
48,20000.0,1.0,RENT,47.57724383922172,650,2,0,0,LP0505,7895,36,home_improvement,65.59852961379684,High DTI
41,20000.0,2.0,RENT,47.30664351242042,614,4,0,0,LP0506,7349,48,home_improvement,63.27448742485132,Low Credit Score
34,20000.0,3.0,RENT,25.0,509,2,0,0,LP0507,4763,36,debt_consolidation,79.56789451090506,Low Credit Score
33,72704.0,5.0,MORTGAGE,20.847071334505177,676,0,0,1,LP0508,16032,48,home_improvement,4.875233325533914,
42,61901.0,,RENT,42.96714732471396,534,2,0,0,LP0509,6190,48,car,78.7505449116471,Low Credit Score
40,23269.0,,RENT,40.0208897007396,620,0,1,0,LP0510,7339,36,debt_consolidation,53.62355395730722,High DTI
32,74897.0,27.0,MORTGAGE,12.195647701392431,782,0,0,1,LP0511,21849,60,debt_consolidation,6.813860465379683,
46,70616.0,4.0,MORTGAGE,18.799824278869078,735,0,0,1,LP0512,29208,60,home_improvement,18.74410590590389,
36,42297.0,24.0,OWN,26.17097633288588,745,0,0,1,LP0513,14207,60,medical,15.62386743955578,
33,61816.0,19.0,OWN,27.188033665323548,691,0,0,1,LP0514,26792,24,home_improvement,14.148577340870995,
29,52372.0,29.0,MORTGAGE,13.211458755551309,722,1,1,1,LP0515,12059,48,home_improvement,14.592629134008636,
37,20000.0,0.0,RENT,43.65883098529847,467,2,1,0,LP0516,8276,36,debt_consolidation,45.4822351640482,Low Credit Score
43,40000.0,12.0,OWN,20.43063845043658,799,0,0,1,LP0517,9884,60,home_improvement,9.112570131967795,
59,55020.0,9.0,MORTGAGE,27.066706026227745,708,0,0,1,LP0518,20784,60,car,15.211455469988628,
56,21828.0,3.0,RENT,31.188817915187876,482,0,0,0,LP0519,3364,36,debt_consolidation,53.95332452272485,Low Credit Score
38,54024.0,5.0,MORTGAGE,10.238112692074694,670,1,0,1,LP0520,17477,48,home_improvement,15.81822388001434,
37,78319.0,27.0,MORTGAGE,30.0,701,0,0,1,LP0521,7951,36,medical,18.232383930991755,
28,40090.0,,RENT,42.7323540041649,526,4,0,0,LP0522,10956,24,car,61.051478963959084,Low Credit Score
51,22500.0,,OTHER,27.19807259919782,503,2,0,0,LP0523,7740,24,medical,45.80707421143032,Low Credit Score
31,63736.0,12.0,MORTGAGE,8.862628229735048,804,0,0,1,LP0524,15800,36,car,11.499925824533564,
21,53918.0,18.0,MORTGAGE,21.955348511380546,670,0,0,1,LP0525,10511,48,medical,14.689099728397116,
36,52637.0,21.0,OWN,20.27507030691048,681,0,0,1,LP0526,20244,60,home_improvement,13.81012093437552,
46,44600.0,2.0,OTHER,30.71134563903317,478,1,0,0,LP0527,12918,24,car,76.40791447554538,Low Credit Score
46,85537.0,14.0,OWN,22.80069253239873,733,1,0,1,LP0528,21473,24,debt_consolidation,10.996794177740558,
24,62321.0,5.0,MORTGAGE,18.97101431078123,781,1,0,1,LP0529,18957,48,debt_consolidation,12.840887252875287,
35,60344.0,29.0,OWN,17.391480227910666,798,0,0,1,LP0530,34013,24,medical,9.436477024967495,
41,40000.0,11.0,MORTGAGE,16.222546943970276,732,0,0,1,LP0531,16614,24,medical,6.529226690877098,
40,53686.0,19.0,OWN,29.444737448566034,734,1,0,1,LP0532,22347,48,medical,11.496416697296201,
53,43144.0,26.0,MORTGAGE,20.193311031755425,713,0,0,1,LP0533,14822,36,car,18.12979824390582,
55,68323.0,15.0,MORTGAGE,17.416850337998028,750,0,0,1,LP0534,21634,60,debt_consolidation,16.1703299552784,
45,20000.0,3.0,RENT,32.66339758714766,519,1,0,0,LP0535,2000,60,home_improvement,62.57271131787169,Low Credit Score
50,67143.0,5.0,OWN,14.910537656338098,841,0,0,1,LP0536,15584,24,car,12.969943233098068,
39,52120.0,29.0,MORTGAGE,16.41720823868744,709,0,0,1,LP0537,13131,60,medical,18.46232170682164,
44,56658.0,4.0,MORTGAGE,20.991246873149752,788,0,0,1,LP0538,6374,36,debt_consolidation,12.757543151064498,
44,,3.0,RENT,49.89005899184423,650,1,1,0,LP0539,9411,24,medical,75.22760556641225,High DTI
40,61303.0,3.0,MORTGAGE,23.462492690426764,757,0,0,1,LP0540,6247,60,home_improvement,26.288142732071712,
31,80442.0,9.0,MORTGAGE,12.141650709663548,702,0,0,1,LP0541,23824,12,home_improvement,14.16520584673525,
26,44004.0,29.0,MORTGAGE,19.196654001987408,750,0,0,1,LP0542,16804,12,debt_consolidation,9.182105500004916,
21,71337.0,11.0,MORTGAGE,10.55424941619202,744,0,0,1,LP0543,29296,12,car,15.856317629100966,
29,41428.0,21.0,MORTGAGE,17.35045108509657,723,0,0,1,LP0544,14146,12,home_improvement,14.571983338436324,
28,101848.0,23.0,MORTGAGE,21.075150968861596,709,0,0,1,LP0545,20742,12,home_improvement,7.29260947542816,
31,,,OTHER,50.0,600,1,0,0,LP0546,3702,24,home_improvement,62.20207834301016,Low Credit Score
36,40000.0,7.0,MORTGAGE,20.649403481933224,736,0,0,1,LP0547,4972,48,home_improvement,19.91867755697823,
51,,,OTHER,25.0,643,1,1,0,LP0548,5302,48,medical,66.37288779487665,Other
34,56326.0,8.0,MORTGAGE,10.464640384108064,783,0,0,1,LP0549,11891,24,medical,4.699007263916501,
30,48139.0,6.0,MORTGAGE,23.631000435945705,762,1,0,1,LP0550,13672,24,car,16.709608052946518,
37,59248.0,22.0,MORTGAGE,17.963999771048318,736,0,0,1,LP0551,11765,36,debt_consolidation,18.01450022624077,
48,42493.0,18.0,MORTGAGE,17.564006756184256,725,0,0,1,LP0552,14188,48,debt_consolidation,12.06793961586044,
64,91306.0,1.0,RENT,25.0,569,4,0,0,LP0553,25271,12,debt_consolidation,57.474778854181544,Low Credit Score
35,101360.0,29.0,MORTGAGE,17.921739691889154,742,1,0,1,LP0554,30514,24,home_improvement,26.289281501288237,
40,35392.0,1.0,RENT,30.245201178083164,650,1,0,0,LP0555,14653,12,medical,60.917179864356434,Other
47,,4.0,RENT,36.103166206999255,441,2,1,0,LP0556,5123,48,medical,62.56375617288574,Low Credit Score
31,67999.0,12.0,OWN,12.967433536452099,689,0,0,1,LP0557,23246,60,car,15.125570420130055,
34,52368.0,14.0,MORTGAGE,19.94085128833995,821,1,0,1,LP0558,15637,60,debt_consolidation,17.874211628851995,
34,66028.0,29.0,OWN,23.614319768669038,738,0,0,1,LP0559,17606,24,medical,17.66216864355158,
36,71095.0,13.0,MORTGAGE,15.070921703711326,677,2,0,1,LP0560,27622,36,car,2.6596612284715238,
41,69406.0,14.0,MORTGAGE,11.02333136873602,752,0,0,1,LP0561,26922,12,debt_consolidation,11.69634247055514,
41,20000.0,1.0,RENT,50.0,462,2,1,0,LP0562,4107,24,home_improvement,41.81799909251151,Low Credit Score
43,41185.0,0.0,RENT,50.0,626,1,1,0,LP0563,11605,36,medical,53.342293828330334,High DTI
41,,,RENT,40.38100608697562,648,2,1,0,LP0564,6562,12,medical,83.56843662849172,High DTI
29,96108.0,13.0,MORTGAGE,16.198126767098,751,0,0,1,LP0565,26208,48,debt_consolidation,21.212046539481022,
37,60814.0,5.0,MORTGAGE,19.989027258752355,737,1,0,1,LP0566,21801,60,home_improvement,19.824488595530887,
53,44583.0,1.0,RENT,50.0,525,3,0,0,LP0567,14628,36,home_improvement,72.82806824992423,Low Credit Score
37,58416.0,13.0,MORTGAGE,21.10609273469524,686,1,0,1,LP0568,28229,12,medical,19.397335934055683,
39,40000.0,6.0,MORTGAGE,17.72595682541261,717,1,0,1,LP0569,5878,24,debt_consolidation,24.9987791597901,
46,,2.0,OTHER,41.09337749036001,620,3,0,0,LP0570,5755,12,car,89.98200117974112,High DTI
40,60411.0,5.0,MORTGAGE,14.03652858906961,697,0,0,1,LP0571,12634,24,medical,17.777230911014644,
42,72152.0,25.0,MORTGAGE,24.223440231825485,766,0,0,1,LP0572,26004,60,home_improvement,24.929723880440037,
53,,1.0,RENT,40.705378921988896,626,2,1,0,LP0573,4408,60,car,69.97233151357862,High DTI
40,51184.0,15.0,MORTGAGE,19.505222381372256,835,2,0,1,LP0574,17127,12,debt_consolidation,11.228085703178486,
36,49311.0,16.0,MORTGAGE,16.814615045572108,785,0,0,1,LP0575,11686,12,home_improvement,16.194566202206936,
47,25005.0,1.0,RENT,31.682380906184264,603,1,0,0,LP0576,5665,24,car,86.12519290962803,Low Credit Score
25,64956.0,29.0,OWN,16.420206367771748,670,0,0,1,LP0577,10090,24,medical,9.921167665379196,
35,83421.0,2.0,OWN,26.78791886115836,751,1,0,1,LP0578,21146,36,home_improvement,14.849516463547335,
47,90583.0,17.0,MORTGAGE,17.813130701006934,698,0,0,1,LP0579,36998,36,debt_consolidation,13.782585891091339,
33,62474.0,26.0,MORTGAGE,22.845116868093942,848,0,0,1,LP0580,18584,36,home_improvement,11.842941816229349,
38,62219.0,23.0,OWN,5.0,670,0,0,1,LP0581,22571,12,medical,16.20777434238198,
26,83071.0,26.0,MORTGAGE,21.84258557074778,670,0,0,1,LP0582,38749,36,debt_consolidation,14.496413729720114,
49,33714.0,,RENT,38.75663117518714,589,3,3,0,LP0583,11003,12,medical,64.65892799010456,Low Credit Score
53,,,RENT,43.80531155937289,607,2,0,0,LP0584,8574,60,car,67.8361720550501,Low Credit Score
51,20000.0,0.0,OTHER,35.80826790386237,598,1,2,0,LP0585,6934,48,home_improvement,91.01770471320802,Low Credit Score
36,85120.0,5.0,MORTGAGE,15.66725034132972,725,0,1,1,LP0586,20902,60,medical,15.337655319902451,
34,55972.0,19.0,MORTGAGE,21.635828721990144,698,1,0,1,LP0587,13968,12,car,14.734369306227716,
31,83066.0,20.0,OWN,20.948047733460136,737,0,0,1,LP0588,12294,12,debt_consolidation,16.017073366947912,
27,74108.0,9.0,MORTGAGE,14.645819816332526,727,0,0,1,LP0589,29096,48,debt_consolidation,14.922645776164773,
44,92597.0,11.0,MORTGAGE,17.1873693593505,731,1,0,1,LP0590,24204,24,car,10.096685438849828,
35,72737.0,10.0,OWN,15.518476345223581,706,0,0,1,LP0591,23145,24,car,22.273747676852942,
34,20000.0,2.0,OTHER,30.46694460304446,515,4,0,0,LP0592,3928,24,debt_consolidation,47.30912267964143,Low Credit Score
51,41042.0,2.0,RENT,29.589334788445996,606,2,0,0,LP0593,14101,36,medical,69.63096930663775,Low Credit Score
49,32734.0,1.0,RENT,27.792239852589958,650,2,1,0,LP0594,7326,24,car,60.09173520085951,Delinquencies
51,,2.0,RENT,37.05565950547155,650,1,0,0,LP0595,8284,36,medical,80.3350084098031,Other
40,52556.0,19.0,MORTGAGE,10.971226346735222,814,0,0,1,LP0596,20380,36,debt_consolidation,19.84601610889501,
42,74050.0,26.0,MORTGAGE,27.353316880962343,715,0,0,1,LP0597,28070,24,medical,2.7842734738463415,
44,40000.0,22.0,OWN,15.40303506792812,739,0,0,1,LP0598,11911,24,medical,14.980688606040692,
35,113953.0,17.0,OWN,12.118483715383656,721,1,0,1,LP0599,14037,48,car,12.136864986522442,
38,69778.0,4.0,RENT,49.92675641828217,553,5,2,0,LP0600,41816,48,medical,76.62877693747156,Low Credit Score
40,94013.0,26.0,MORTGAGE,27.956263008217608,731,1,0,1,LP0601,44617,36,medical,20.46313782586554,
33,55589.0,2.0,MORTGAGE,16.63151951883808,767,0,0,1,LP0602,20693,48,medical,15.095170881080385,
31,77048.0,26.0,MORTGAGE,27.826707308610423,670,1,0,1,LP0603,17311,36,debt_consolidation,13.197538306646644,
34,60714.0,10.0,MORTGAGE,16.833163556182328,739,2,0,1,LP0604,17524,12,debt_consolidation,7.983644851297763,
34,20912.0,3.0,OTHER,41.039193332399066,529,0,1,0,LP0605,5137,36,home_improvement,63.685081880107745,Low Credit Score
35,31269.0,3.0,OTHER,27.73643429181907,595,1,0,0,LP0606,13332,36,debt_consolidation,56.96196552343631,Low Credit Score
34,58992.0,16.0,OWN,11.550069120873934,720,0,0,1,LP0607,19246,48,debt_consolidation,10.794559364940158,
40,48486.0,28.0,OWN,16.911132088040567,767,0,0,1,LP0608,10743,12,home_improvement,4.983300714952792,
38,57909.0,27.0,MORTGAGE,18.845362647275934,774,0,0,1,LP0609,14646,60,home_improvement,26.37120075605681,
31,98890.0,25.0,MORTGAGE,18.47578261341232,719,0,0,1,LP0610,40754,60,car,16.675877420503483,
43,40001.0,22.0,OWN,20.955543067692712,769,0,0,1,LP0611,18400,60,car,13.892132057045208,
33,66543.0,24.0,MORTGAGE,25.151732994239637,670,0,0,1,LP0612,30132,12,debt_consolidation,21.954974026021862,
42,,3.0,RENT,25.0,515,0,1,0,LP0613,15137,24,medical,52.78571501580924,Low Credit Score
34,38921.0,,RENT,25.0,444,1,2,0,LP0614,10693,12,car,62.10994446456132,Low Credit Score
57,31287.0,4.0,RENT,25.0,514,3,0,0,LP0615,3128,48,car,53.64937654482712,Low Credit Score
40,,1.0,RENT,37.18823016913411,638,2,0,0,LP0616,12190,36,debt_consolidation,59.756424374092276,Delinquencies
53,20000.0,3.0,RENT,45.242658430973826,545,5,0,0,LP0617,5996,36,medical,59.39445430285798,Low Credit Score
30,70910.0,22.0,OWN,9.498951287411717,670,0,0,1,LP0618,22265,48,home_improvement,23.626428284846725,
45,20000.0,,RENT,36.80206762796079,511,1,1,0,LP0619,6107,48,home_improvement,79.37169855304113,Low Credit Score
32,54564.0,14.0,MORTGAGE,19.888638311608176,670,0,0,1,LP0620,9132,36,debt_consolidation,10.068127039738288,
48,45881.0,1.0,RENT,33.490307202081325,480,2,0,0,LP0621,16321,24,debt_consolidation,74.34670158100535,Low Credit Score
41,51863.0,10.0,MORTGAGE,23.169816282495113,684,0,0,1,LP0622,18837,24,medical,19.452092927451037,
53,20000.0,,RENT,25.0,599,1,0,0,LP0623,7364,24,debt_consolidation,79.15746607660112,Low Credit Score
31,91382.0,3.0,MORTGAGE,15.238391632113277,708,0,0,1,LP0624,36064,48,debt_consolidation,5.321138345801872,
29,55464.0,11.0,MORTGAGE,20.95510778279938,746,0,0,1,LP0625,19989,36,debt_consolidation,16.704730617584666,
37,119048.0,14.0,MORTGAGE,27.94904552121762,738,0,0,1,LP0626,30833,36,medical,13.740425335644211,
40,79000.0,29.0,MORTGAGE,17.24293384944858,730,0,0,1,LP0627,23140,36,debt_consolidation,14.438620656749157,
43,42465.0,2.0,RENT,39.27634890764952,508,3,1,0,LP0628,13126,12,car,67.00000665831661,Low Credit Score
44,32648.0,0.0,RENT,41.62166398587413,451,3,2,0,LP0629,10146,12,medical,68.77026833030328,Low Credit Score
44,124483.0,14.0,MORTGAGE,19.281288960214674,789,0,0,1,LP0630,49771,60,car,20.252291401534794,
57,24308.0,1.0,RENT,41.00554236103189,569,1,0,0,LP0631,8857,12,medical,72.96179894976234,Low Credit Score
36,65933.0,29.0,MORTGAGE,14.245973474561296,749,0,0,1,LP0632,33476,24,car,6.5877198453154096,
28,40000.0,28.0,OWN,12.666394455868922,763,0,0,1,LP0633,20825,24,medical,13.484428392416424,
37,20000.0,0.0,RENT,27.433093536829404,629,5,0,0,LP0634,6159,24,home_improvement,70.81145557008674,Delinquencies
45,,4.0,RENT,36.12011589500492,650,1,0,0,LP0635,6829,24,debt_consolidation,65.00472034789085,Other
46,102576.0,20.0,MORTGAGE,30.0,694,1,0,1,LP0636,43459,60,debt_consolidation,7.512255194199195,
28,42908.0,17.0,MORTGAGE,19.48947458239345,705,0,0,1,LP0637,10553,24,medical,18.816214244596903,
40,23899.0,1.0,OTHER,44.47136387081098,583,4,1,0,LP0638,5254,48,car,69.80351162124452,Low Credit Score
26,64320.0,25.0,OWN,24.92236219090194,710,0,0,1,LP0639,16733,48,home_improvement,15.10007775055462,
54,29526.0,,RENT,25.0,507,1,1,0,LP0640,7539,48,car,67.37880770199648,Low Credit Score
43,100789.0,5.0,OWN,19.98315002299677,722,0,0,1,LP0641,36407,12,debt_consolidation,13.41084728990228,
43,85521.0,20.0,MORTGAGE,24.748697647753126,752,0,0,1,LP0642,12319,36,debt_consolidation,15.757694404126354,
22,53506.0,3.0,MORTGAGE,27.907895824075954,781,0,0,1,LP0643,10285,60,car,10.951433463741369,
48,31778.0,0.0,RENT,34.6858135443874,464,2,0,0,LP0644,10623,48,medical,69.04775857773534,Low Credit Score
55,100535.0,8.0,MORTGAGE,22.04446460053005,732,0,1,1,LP0645,36423,48,medical,10.462694425501004,
33,82059.0,24.0,MORTGAGE,17.947575115719978,714,0,0,1,LP0646,29882,24,car,15.128138362010127,
49,20000.0,0.0,OTHER,41.60763324496051,519,2,2,0,LP0647,4425,48,debt_consolidation,57.36052597755648,Low Credit Score
47,23987.0,3.0,RENT,26.21076029502333,536,1,1,0,LP0648,4849,24,car,57.69988477135514,Low Credit Score
60,24958.0,2.0,RENT,38.03066906151583,602,1,1,0,LP0649,6222,24,debt_consolidation,81.42666517856348,Low Credit Score
56,,4.0,RENT,40.66171906292903,516,0,0,0,LP0650,13895,36,car,53.800608629953835,Low Credit Score
39,62939.0,25.0,OWN,21.876396981477114,766,0,0,1,LP0651,28231,12,medical,10.985673798830357,
47,35584.0,0.0,RENT,36.074624802143,650,1,1,0,LP0652,3558,24,home_improvement,61.69268779201722,Other
33,20000.0,3.0,RENT,25.0,522,0,2,0,LP0653,5558,24,debt_consolidation,58.46245507422123,Low Credit Score
42,40258.0,21.0,MORTGAGE,13.409956188890977,670,0,0,1,LP0654,6712,36,home_improvement,10.647348718859963,
46,49238.0,3.0,RENT,26.25174170832262,463,5,2,0,LP0655,6636,24,medical,65.53040784270446,Low Credit Score
56,,,RENT,40.96998831545519,626,1,1,0,LP0656,7933,60,car,63.025000491313364,High DTI
47,116210.0,25.0,MORTGAGE,10.362147530953369,670,0,0,1,LP0657,41192,12,medical,13.307963889715921,
27,20000.0,4.0,OTHER,25.99788088153872,480,7,0,0,LP0658,6898,60,home_improvement,65.37198196936268,Low Credit Score
47,92419.0,11.0,OWN,14.977541956099758,717,1,0,1,LP0659,36237,48,medical,16.319871547180792,
39,51287.0,1.0,RENT,43.79589620266465,623,2,0,0,LP0660,12925,12,medical,74.3567437925074,High DTI
32,61625.0,17.0,MORTGAGE,18.460897548182434,735,0,0,1,LP0661,15821,48,car,21.68696997456841,
31,21834.0,4.0,RENT,29.60097202855906,551,2,0,0,LP0662,11322,24,home_improvement,55.853351768355864,Low Credit Score
34,79131.0,0.0,RENT,37.42306621375442,507,6,0,0,LP0663,21788,36,home_improvement,57.11784832698085,Low Credit Score
48,25517.0,0.0,RENT,25.0,449,3,2,0,LP0664,9530,60,home_improvement,54.42063337991091,Low Credit Score
37,62106.0,23.0,MORTGAGE,18.330477798278864,760,0,0,1,LP0665,18671,48,debt_consolidation,3.311364297364896,
38,51262.0,8.0,MORTGAGE,19.532049274926063,693,0,0,1,LP0666,5904,24,medical,20.463092956284132,
54,21118.0,2.0,RENT,40.42994081374995,581,1,0,0,LP0667,2111,60,home_improvement,45.374695054790784,Low Credit Score
31,82132.0,4.0,MORTGAGE,23.27333156021593,758,2,0,1,LP0668,19884,60,medical,16.766095909153975,
52,69086.0,8.0,MORTGAGE,15.451349224074333,673,0,0,1,LP0669,28021,48,car,17.701920238868322,
38,66433.0,23.0,OWN,16.312358570750696,748,0,0,1,LP0670,25166,24,car,24.681385563222815,
31,,3.0,RENT,27.87698353391938,650,4,0,0,LP0671,11657,36,debt_consolidation,52.14912030133474,Delinquencies
34,99043.0,22.0,MORTGAGE,26.2577313459612,689,0,0,1,LP0672,19936,48,debt_consolidation,12.397985048802745,
25,,0.0,RENT,42.85226300239297,635,1,0,0,LP0673,9231,60,car,55.88877108129895,High DTI
53,23609.0,4.0,RENT,29.161043308299263,612,3,1,0,LP0674,4804,60,home_improvement,61.6562289329868,Low Credit Score
44,103128.0,16.0,MORTGAGE,28.00183755754041,673,0,0,1,LP0675,33133,12,car,9.742343832076525,
42,40000.0,29.0,MORTGAGE,16.084582932237183,759,0,0,1,LP0676,11958,24,medical,5.741176268647909,
40,51286.0,21.0,OWN,9.874820153765457,679,0,0,1,LP0677,14494,12,debt_consolidation,17.13327905296238,
38,64744.0,25.0,MORTGAGE,14.805692360278135,747,0,0,1,LP0678,28089,36,debt_consolidation,24.93903282381043,
55,22874.0,0.0,OTHER,35.87472461072727,644,0,0,0,LP0679,5249,48,car,68.00792710314474,Other
42,68969.0,12.0,MORTGAGE,19.10190791394017,750,0,0,1,LP0680,11382,60,home_improvement,10.738159379789996,
37,24873.0,4.0,OTHER,25.04186500664654,555,2,0,0,LP0681,7511,24,home_improvement,72.93395201775557,Low Credit Score
55,21165.0,2.0,RENT,33.37906585916544,555,1,1,0,LP0682,5503,60,medical,61.392335868036575,Low Credit Score
42,20000.0,4.0,RENT,25.0,650,3,0,0,LP0683,12754,12,debt_consolidation,71.18884817865093,Delinquencies
34,63540.0,3.0,MORTGAGE,8.560875803748237,754,0,0,1,LP0684,23360,12,car,15.672578357973078,
35,,,RENT,49.18153328719932,510,2,1,0,LP0685,8053,48,car,67.73759705463954,Low Credit Score
39,55709.0,22.0,OWN,22.200049133728037,721,0,0,1,LP0686,10829,24,debt_consolidation,20.891507224716054,
30,112028.0,18.0,MORTGAGE,16.68721883216287,723,1,0,1,LP0687,12543,24,car,9.63474520646767,
46,,,OTHER,39.18008056168409,595,1,0,0,LP0688,3949,48,debt_consolidation,68.09083617454458,Low Credit Score
46,87863.0,15.0,MORTGAGE,20.986374437782914,739,0,0,1,LP0689,27368,12,home_improvement,16.724669212613062,
42,92330.0,18.0,MORTGAGE,15.4955927934896,744,1,0,1,LP0690,40877,12,home_improvement,15.21685978341675,
36,,0.0,RENT,34.52506039014877,491,1,0,0,LP0691,20319,12,car,73.05827210424773,Low Credit Score
51,65706.0,11.0,OWN,12.201227764489335,741,0,0,1,LP0692,21217,60,home_improvement,15.168686474664007,
48,54452.0,22.0,MORTGAGE,18.672364210314566,776,0,0,1,LP0693,14575,36,home_improvement,12.327362050312761,
39,,,OTHER,25.0,650,1,1,0,LP0694,8861,12,medical,68.22526263255968,Other
41,22020.0,3.0,RENT,41.02988509742759,623,1,0,0,LP0695,5463,36,debt_consolidation,52.92620597892296,High DTI
20,64525.0,5.0,MORTGAGE,19.31919502124446,804,0,0,1,LP0696,30445,36,debt_consolidation,18.063573655982832,
43,70791.0,27.0,OWN,11.31995816682271,691,0,0,1,LP0697,19898,24,car,19.341146267497873,
40,48650.0,25.0,MORTGAGE,30.0,682,0,0,1,LP0698,14174,48,debt_consolidation,11.716927342769218,
40,53705.0,4.0,OWN,25.861210832598264,693,1,0,1,LP0699,5370,60,medical,10.527443891908632,
40,79339.0,3.0,MORTGAGE,21.73050493434662,670,0,0,1,LP0700,22251,36,car,11.901241716644595,
28,20000.0,,RENT,25.0,605,2,1,0,LP0701,7672,60,car,68.91190158826251,Low Credit Score
35,67276.0,29.0,MORTGAGE,20.208879982943657,722,0,0,1,LP0702,12999,24,debt_consolidation,16.079429790177986,
27,20000.0,,RENT,48.96923023640846,539,1,1,0,LP0703,4498,12,home_improvement,51.92200093246924,Low Credit Score
38,62166.0,26.0,OWN,14.792706172842973,677,0,0,1,LP0704,23577,36,home_improvement,22.445455080555774,
38,20000.0,1.0,RENT,28.35502735564284,549,1,1,0,LP0705,3046,48,home_improvement,65.72138053851667,Low Credit Score
51,71626.0,17.0,MORTGAGE,20.90716259398807,670,0,0,1,LP0706,29064,24,home_improvement,15.606303311745922,
27,73456.0,22.0,MORTGAGE,22.915761054599294,706,0,1,1,LP0707,18127,60,medical,10.365379569501961,
28,59167.0,24.0,MORTGAGE,18.562578557940572,717,0,0,1,LP0708,15451,12,car,23.39818616710631,
37,,,RENT,35.42569757682832,485,1,1,0,LP0709,8599,60,home_improvement,58.09960714007382,Low Credit Score
50,20000.0,,RENT,30.901638829912226,577,1,1,0,LP0710,6756,48,medical,63.89160462807271,Low Credit Score
54,31231.0,4.0,OTHER,25.377574442837336,447,3,1,0,LP0711,17051,36,car,66.49830728582666,Low Credit Score
44,29533.0,2.0,RENT,34.78813097368937,448,2,1,0,LP0712,11167,48,debt_consolidation,79.65430154327721,Low Credit Score
32,50445.0,8.0,MORTGAGE,20.988263231766247,739,1,0,1,LP0713,10773,60,debt_consolidation,20.755486727244108,
39,69473.0,20.0,MORTGAGE,14.63263238674605,695,0,0,1,LP0714,28731,60,medical,17.276959720512597,
28,40000.0,14.0,MORTGAGE,21.249807830769434,740,0,0,1,LP0715,10733,48,car,19.94319261069631,
41,95334.0,28.0,MORTGAGE,21.526826051142255,670,0,0,1,LP0716,41703,48,home_improvement,17.23672779653169,
26,80158.0,27.0,MORTGAGE,15.887294447974812,684,0,0,1,LP0717,30513,48,car,14.810501688907175,
57,20000.0,2.0,OTHER,31.58634905815369,634,3,0,0,LP0718,2000,12,home_improvement,77.55651918520435,Delinquencies
